id_calle,id_colonia,descripcion_calle,id_delegacion
967,107,calle cumbres de maltrata,10
968,107,calle eje central lazaro cardenas,10
969,107,cerrada obrero mundial,10
970,107,calle tepoxteco,10
971,108,1ra cerrada de mazatlan,10
972,108,2da cerrada de mazatlan,10
973,108,3ra cerrada de mazatlan,10
974,108,avenida diaz ordaz,10
975,108,calle puerto acapulco,10
976,108,calle puerto angel,10
977,108,calle puerto arista,10
978,108,calle puerto barranca de navidad,10
979,108,calle puerto champoton,10
980,108,andador puerto escondido,10
981,108,avenida puerto guaymas,10
982,108,calle puerto hidalgo,10
983,108,cerrada puerto hidalgo,10
984,108,calle puerto topolobampo,10
985,108,calle puerto juarez,10
987,108,calle puerto kino,10
988,108,cerrada de puerto lobos,10
989,108,calle puerto madero,10
990,108,avenida puerto mazatlan,10
991,108,avenida puerto mexico,10
992,108,calle puerto morelos,10
993,108,andador nautla,10
994,108,calle puerto peñasco,10
995,108,calle puerto salinas cruz,10
996,108,calle puerto san blas,10
997,108,puerto san lucas,10
998,108,calle puerto takala,10
999,108,calle puerto tampico,10
1000,108,calle puerto tecolutla,10
1001,108,calle puerto telchac,10
1002,108,calle puerto tenacatitla,10
1003,108,calle puerto topolobampo,10
1004,108,privada puerto de topolobampo,10
1005,108,calle puerto tulum,10
1006,108,andador puerto vallarta,10
1007,108,calle puerto vallarta,10
1008,108,calle opuerto veracruz,10
1009,108,andador puerto zihuatanejo,10
1010,108,avenida santa lucia,10
1011,108,calle barranca de navidad,10
1012,108,andador zihuatanejo,10
1013,108,calle cipres,10
1014,108,calle miguel bernard,10
1015,108,calle fernando roman lugo,10
1016,108,calle emiliano zapata,10
1017,108,calle puerto san jose del cabo,10
1018,108,calle puerto balankan,10
1019,108,andador puerto mazatlan,10
1020,108,calle adolforuiz arias,10
1021,109,calle claveles,10
1022,109,calle arturo prior,10
1023,109,calle nardos,10
1024,109,prolongacion rosales,10
1025,109,calle tlapechico,10
1026,109,cerrada tlapechico,10
1027,109,cerrada violetas,10
1028,109,2do andador jazmin,10
1029,109,3er andador de jazmin,10
1030,109,avenida vasco de quiroga,10
1031,109,calle violeta,10
1032,109,rosales,10
1033,109,calle xocomecatla,10
1035,109,calle antonio rosales,10
1036,109,andador 1,10
1037,109,andador 2,10
1038,109,calle rosales,10
1039,109,calle cilantro,10
1040,109,andador 3,10
1041,109,cerrada cocomelca,10
1042,109,calle jacarandas,10
1043,109,calle xocomecatl,10
1044,109,calle jazmin,10
1045,109,calle rio mixcoac,10
1046,109,calle pinos y robles,10
1047,109,calle cocomelca,10
1048,109,calle clavel,10
1049,109,cerrada clavel,10
1050,109,bajada tlapechico,10
1051,109,andador violeta,10
1052,109,calle violetas,10
1053,109,calle lirio,10
1054,109,calle dos rios,10
1055,109,calle 1,10
1056,109,calle primordial,10
1057,110,andador artiguenses,10
1058,110,calle artigueses,10
1059,110,calle avancainos,10
1060,110,calle barquesimetanos,10
1061,110,calle cacuanos,10
1062,110,calle mendocinos,10
1063,110,calle orureños,10
1064,110,calle abancainos,10
1065,110,calle barquismeto,10
1066,110,calle batuecas,10
1067,110,calle acatlan,10
1068,110,calle golondrina artica,10
1069,110,calle golondrina real,10
1070,110,presa la angostura,10
1071,110,calle presa asuncion,10
1072,110,calle chicago,10
1073,110,andador presa falcon,10
1074,110,avenida chicago,10
1075,110,calle vicente guerrero,10
1076,110,andador de la asuion,10
1077,110,avenida las presas,10
1078,110,calle barquisimentanos,10
1079,110,andador presa contadero,10
1080,110,andador rio fuerte,10
1081,110,andador san jeronimo,10
1082,110,calle sin nombre,10
1083,110,calle presa san jeronimo,10
1084,110,andador presa necaxa,10
1085,112,avenida chicago,10
1086,112,calle fujeños,10
1087,112,cerrada de  nicaraguenses,10
1088,112,calle magreviños,10
1089,112,calle manrresanos,10
1090,112,calle maracaiberos,10
1091,112,calle maracuchos,10
1092,112,calle marismeños,10
1093,112,calle mirandeses,10
1094,112,calle mituenses,10
1095,112,avenida nicaraguenses,10
1096,112,calle paceños,10
1097,112,calle pueblo de carbajal,10
1098,112,calle sultepec,10
1099,112,calle tixca,10
1100,112,calle valle de bravo,10
1101,112,carretera las aguilas,10
1102,112,calle raquel banda farfan,10
1103,112,calle camino a las minas,10
1104,112,calle carruas,10
1105,112,cerrada nicaraguenses,10
1106,112,avenida carruas,10
1107,112,andador valle de bravo,10
1108,112,calle rio becerra,10
1109,112,1er andador,10
1110,112,callejon de tlapechico,10
1111,112,2da cerrada tehuantepec,10
1112,112,avenida antigua via la venta,10
1113,112,avenida charruas,10
1114,112,calle duraznos,10
1115,112,calle peruanos,10
1116,112,calle chicago,10
1117,112,2do andador de quintana roo,10
1118,112,calle kapa,10
1119,112,andador sultepec,10
1120,112,andador tizca,10
1121,112,andador c,10
1122,112,andador tultepec,10
1123,112,calle acatlan,10
1124,112,andador pueblo carbajal,10
1125,113,1ra cerrada altamirano,10
1126,113,2da cerrada de altamirano,10
1127,113,3ra cerrada de altamirano,10
1128,113,4ta ecrrada de altamirano,10
1129,113,calle loreto,10
1130,113,calle ayuntamiento,10
1131,113,calle loreto,10
1132,113,calle campamento,10
1133,113,calle francisco i madero,10
1134,113,2da privada frontera,10
1135,113,avenida revolucion,10
1136,113,avenida rio magadalena,10
1137,113,calle arteaga,10
1138,113,calle arbol,10
1139,113,2da de altamirano,10
1140,113,1ra privada de altamirano,10
1141,113,3ra ecrrada altamirano,10
1142,123,cerrada garza,10
1143,123,calle acamapixtli,10
1144,123,calle acoltizin,10
1145,123,avenida acueducto de guadalupe,10
1146,123,calle antofagasta,10
1147,123,calle atzayacatl,10
1148,123,calle coatlicue,10
1149,123,calle cochitonal,10
1150,123,calle colchauac,10
1151,123,calle cucumetz,10
1152,123,calle chimalpopocatl,10
1153,123,privada de tenochtitlan,10
1154,123,avenida huitzilihuitl,10
1155,123,privada indios verdes,10
1156,123,calle iztaccihuatl,10
1157,123,calle marhame,10
1158,123,calle meztli,10
1159,123,calle mitl,10
1160,123,calle mixcoalt,10
1161,123,calle nezahualcoyotl,10
1162,123,calle potouchan,10
1163,123,calle quezalcoalt,10
1164,123,calle tepalcatzin,10
1165,123,cerrada tepetates,10
1166,123,calle ticitl,10
1167,123,calle tlacaelel,10
1168,123,calle tlacamichin,10
1169,123,calle tlacopan,10
1170,123,calle tlaloc,10
1171,123,calle tlazelteotl,10
1172,123,cerrada torres,10
1173,123,calle xicotencatl,10
1174,123,calle acamapichtli,10
1175,123,calle ilhuacamina,10
1176,123,calle potonchan,10
1177,123,avenida autopista mexico - pachuca,10
1178,123,avenida insurgentes norte,10
1179,123,cerrada de las torres,10
1180,123,avenida de las torres,10
1181,123,calle camaxtli,10
1182,123,calle cihualcoatl,10
1183,123,calle cohitonal,10
1184,123,calle colchahuac,10
1185,123,nahualapan,10
1186,123,allende ignacio,10
1187,123,calle panitzin,10
1188,123,calle acueducto,10
1189,123,calle tlacopa,10
1190,123,calle tepetates,10
1191,123,calle nezahualcoyotl,10
1192,123,calle tenochtitlan,10
1193,123,calle totli,10
1194,123,calle ahuizotl,10
1195,123,calle tlacomichi,10
1196,123,avenida morelos,10
1197,123,calle quetzalcoatl,10
1198,123,calle cuauhtemoc,10
1199,123,calle chalchihuitl,10
1200,123,calle cuitlahuac,10
1201,123,calle huetzin,10
1202,123,calle acueducto de guadalupe,10
1203,123,calle cacama,10
1204,123,calle mizcoatl,10
1205,123,calle jochitonal,10
1206,123,calle chimalpopocatl,10
1207,123,calle iztlaccihuatl,10
1208,123,calle izcoatl,10
1209,123,calle marame,10
1210,123,calle santa isabel,10
1211,123,calle acotzin y cuitlahuac,10
1212,123,calle huitzilihuitl,10
1213,123,calle citli,10
1214,123,calle xochiquetzal,10
1215,123,calle mixcoac,10
1216,123,calle moctezuma,10
1217,123,avenida ticoman,10
1218,123,calle tlacocan,10
1219,123,calle quilaztli,10
1220,123,calle tepacaltzin,10
1221,123,calle chicunahuapan,10
1222,123,calle mictlan,10
1223,123,calle tlazolteotl,10
1224,123,avenida del puente,10
1225,123,calle totec,10
1226,123,prolongacion morelos,10
1227,123,calle anahuac,10
1228,123,avenida xochiquetzal,10
1229,123,calle painal,10
1230,123,calle chantico,10
1231,123,calle acaltzin,10
1232,123,calle chiconautla,10
1233,123,avenida insurgentes norte,10
1234,123,calle la solteo,10
1235,123,calle acampixtle,10
1236,123,calle ahuizontle,10
1237,123,calle axayacatl,10
1238,123,avenida tlacaelel,10
1239,123,cerrada mixcoac,10
1240,123,calle citlalli,10
1241,123,calle acamatixtla,10
1242,123,calle tezozomoc,10
1243,123,avenida de las torres,10
1244,123,cerrada mixcoatl,10
1245,123,calle ahuecalotl,10
1246,123,avenida torres,10
1247,123,calle cihualcoatl,10
1248,123,calle tlacamich,10
1249,123,calle tepetl,10
1250,123,calle mextli,10
1251,123,cerrada de las rosas,10
1252,123,calle tonatzin,10
1253,123,prolongacion cuauhtemoc,10
1254,123,calle arcos,10
1255,123,calle tonatiuh,10
1256,123,cerrada ixtepetl,10
1257,123,cerrada totec,10
1258,123,calle pontanchan,10
1259,123,calle cachitonal,10
1272,142,calle  faro de alejandria,10
1273,142,calzada santa ana sur,10
1274,142,calle wilfrido massieu,10
1275,142,avenida  anillo periferico,10
1276,142,saturno,10
1277,142,rio de los remedios calle,10
1278,142,calle miguel bernard,10
1279,142,calle diana,10
1280,142,calle saturno,10
1281,142,avenida vallejo,10
1282,142,calle margarita maza de juarez,10
1283,142,calle cien metros,10
1284,143,calle basalto,10
1285,143,calle miguel aceves mejia,10
1286,143,cerrada miguel aceves mejia,10
1287,143,calle calyecac,10
1288,143,calle agustin de iturbide,10
1289,143,calle buenos aires,10
1290,143,calle republica de chile,10
1291,143,calle francisco i madero,10
1292,143,calle rosalia,10
1293,143,avenida la paz,10
1294,143,calle año juarez,10
1295,143,cerrada mario moreno,10
1296,143,1ra cerrada  de casahuates,10
1297,143,1ra cerrada de francisco javier mina,10
1298,143,andador martires del rio blanco,10
1299,143,calle cielito lindo,10
1300,143,camino altehutli,10
1301,143,camino herradura,10
1302,143,calle cisneros,10
1303,143,calle citlalli,10
1304,143,cerrada providencia,10
1305,143,cerrada alicia,10
1306,143,calle casahuates,10
1307,143,cerrada agustin lara,10
1308,143,calle constitucionalista,10
1309,143,calle constitucionalistas,10
1310,143,cerrada de jimenez,10
1311,143,calle constitucion mexicana,10
1312,143,cerrada bugambilias,10
1313,143,calle cazahuatez,10
1314,143,cerrada de miguel aceves mejia,10
1315,143,cerrada colorines,10
1316,143,ocampo melchor 4ta cerrada,10
1317,143,heroes de cahpultepec,10
1318,143,calle celedonio garces,10
1319,143,avenida celedonio garces,10
1320,143,cerrada camino ancho,10
1321,143,rio blanco martires de cerrada,10
1322,143,3ra cerrad de jose beltran,10
1323,143,calle jose beltran,10
1324,143,calle felipe beltran,10
1325,143,privada jose beltran,10
1326,143,calle privada de los angeles,10
1327,143,calle san marcos,10
1328,143,1ra cerrada mirasoles,10
1329,143,calle francisco villa,10
1330,143,calle adolfo ruiz cortinez,10
1331,143,calle las flores,10
1332,143,calle martires de rio blanco,10
1333,143,calle agustin lara,10
1334,143,camino ancho,10
1335,143,calle bugambilias,10
1336,143,calle herradura,10
1337,143,calle lazaro cardenas,10
1338,143,calle de las flores,10
1339,143,privada san marcos,10
1340,143,cerrada martinez del rio,10
1341,143,calle lazaro cardenas,10
1342,143,calle lopez portillo,10
1343,143,cerrada de los olivos,10
1344,143,camino a la herradura,10
1345,143,1ra. cerrada de pinos,10
1346,143,camino herradura,10
1347,143,calle republica de peru,10
1348,143,calle pino,10
1349,143,1ra cerrada de los olivos,10
1350,143,calle continuacion herradura,10
1351,143,andador de rio blanco,10
1352,143,cerrada de san marcos,10
1353,143,calle de jesus,10
1354,143,calle jacarandas,10
1355,143,calle rafael jimenez,10
1356,143,2da cerrada  tortola,10
1357,143,calle miguel enrique guzman,10
1358,143,2da cerrada de jimenez,10
1359,143,cerrada jazmin,10
1360,143,privada de los angeles,10
1361,143,4ta cerrada del mirador,10
1362,143,2da seccion jose beltren,10
1363,143,cerrada quirino mendoza,10
1364,143,cerrada celdonio garces,10
1365,143,calle melchor ocampo,10
1366,143,calle alegrias,10
1367,143,cerrada gaviotas,10
1368,143,via  seledonio garces,10
1369,144,prolongacion san antonio,10
1370,144,calle 1,10
1371,144,toltecas calle,10
1372,144,campo bello,10
1373,144,avenida escuadron 201,10
1374,144,calle campo bello nelly,10
1377,147,andador 2,10
1378,147,andador 1,10
1379,147,andador 3,10
1380,147,calle camino real a toluca,10
1381,147,calle claveles,10
1382,147,calle flores,10
1383,147,prolongacion francisco zarco,10
1384,147,calle jacarandas,10
1385,147,calle jazmin,10
1386,147,calle maravillas,10
1387,147,callejon maravillas,10
1388,147,calle primaveral,10
1389,147,calle rosales,10
1390,147,cerrada rosales,10
1391,147,calle tejocotes,10
1392,147,calle tulipanes,10
1393,147,calle baja california,10
1394,147,calle josefa bastida,10
1395,147,calle isabel acero,10
1396,147,calle acevedo catalina,10
1397,147,calle igancio ramirez,10
1398,147,avenida vasco de quiroga,10
1399,147,2do andador de jazmin,10
1400,147,calle rosa checa,10
1401,147,3er andador de jazmin,10
1402,147,andador rosales,10
1403,147,calle cilantro,10
1404,147,calle corregidora,10
1405,147,privada tejocote,10
1406,147,calle matamoros,10
1407,147,calle clavel,10
1408,147,joya de la cerrada,10
1409,147,morelos calle,10
1410,147,calle barranquilla,10
1411,147,calle cedros,10
1412,147,calle yucatan,10
1413,147,2do andador quintana roo,10
1414,147,calle michoacan,10
1415,147,calle robles,10
1416,147,calle marco polo,10
1417,147,calle sonora,10
1418,147,calle benjamin de tudela,10
1419,147,calle felipe martell,10
1420,147,cerrada de violeta,10
1423,147,calle guanajuato,10
1424,147,calle arturo prior,10
1425,147,calle nardo,10
1426,147,calle violetas,10
1427,147,privada pueblo nuevo,10
1428,147,calle incas,10
1429,147,calle primordial,10
1430,147,calle pirul,10
1431,147,calle desarrollo urbano,10
1432,147,cerrada tejocotes,10
1433,147,callejon tlapechico,10
1435,147,2do callejon tlapechico,10
1436,147,seccion 1,10
1437,150,retorno pergoleros,10
1438,150,calle reforma,10
1439,150,retorno naranjos,10
1440,150,calle diamantinos,10
1441,156,cerrada bartolache,10
1442,156,calle dr. jose ignacio bartolache,10
1443,156,cerrada concepcion beistegui,10
1444,156,calle alfredo prieto,10
1445,156,calle cotilla lopez,10
1446,156,avenida benjamin franklin,10
1447,156,calle pennsilvania,10
1448,156,avenida filadelfia,10
1449,156,calle montaña,10
1450,156,calle boston,10
1451,156,calle buifalo,10
1452,156,calle anahuac,10
1453,156,2da cerrada luz saviñon,10
1454,156,calle artemio del valle arizpe,10
1455,156,calle arq. jesus urquiaga,10
1456,156,calle arkansas,10
1457,156,avenida rio mixcoac,10
1458,156,avenida popocatepetl,10
1459,156,cerrada porfirio diaz,10
1460,156,avenidasan borja,10
1461,156,calle aniceto ortega,10
1462,156,avenida angel uraza,10
1463,156,cerrada ameyalgo,10
1464,156,cerrada gabriel mancera,10
1465,156,circuito interior,10
1466,156,calle cerezas,10
1467,156,cerrada adolfo prieto,10
1468,156,cerrada aniceto ortega,10
1469,156,cerrada amores,10
1470,156,cerrada fernandez carlos,10
1471,156,cerrada san juan nicolas,10
1472,156,cerrada concepcion beistegui,10
1473,156,cerra coyoacan,10
1474,156,calle yukon,10
1475,156,viaducto miguel aleman,10
1476,156,dr. jose maria vertiz,10
1477,156,amores 1er retorno,10
1478,156,calle bartolome r. salido,10
1479,156,mendalde martin prolongacion,10
1480,156,calle tonala,10
1481,156,calle santa barbara,10
1482,156,san ramon,10
1483,156,plaza mariscal sucre calle,10
1484,156,magnolias calle,10
1485,156,chupicuaro calle,10
1486,156,camelia calle,10
1487,156,correo privada,10
1488,156,millet,10
1489,156,medellin calle,10
1490,156,calle diagonal san antonio,10
1491,156,avenida porfirio diaz,10
1492,156,calle santa cruz del sur,10
1493,156,calle santa cruz norte,10
1494,156,calle tatana,10
1495,156,cerrada matias romero,10
1496,156,calle san francisco,10
1497,156,calle anaxagoras,10
1498,156,calle gabriel mancera,10
1499,156,avenida coyoacan,10
1500,156,cerrada gonzalez de cossio,10
1501,156,calle parroquia,10
1502,156,calle pasadena,10
1503,156,avenida eugenia,10
1504,156,calle fresas,10
1505,156,calle san juan nicolas,10
1506,156,calle providencia,10
1507,156,calle aniceto ortega,10
1508,156,avenida division del norte,10
1509,156,calle pilares,10
1510,156,calle cotilla lopez,10
1511,156,calle tlacoquemecatl,10
1512,156,calle amores,10
1513,156,calle paricio saenz,10
1514,156,calle roberto gayol,10
1515,156,calle xola,10
1516,156,calle martin mandale,10
1517,156,calle adolfo prieto,10
1518,156,calle condominio sur,10
1519,156,avenida universidad,10
1520,156,calle dr. samuel ramos,10
1521,156,calle moras,10
1522,156,calle matias romero,10
1523,156,cerrada felix cuevas,10
1524,156,calle lus saviñon,10
1525,156,calle enrique rebsamen,10
1526,156,calle miguel lauret,10
1527,156,calle adalid torres,10
1528,156,calle concepcion beistegui,10
1529,156,calle fresnos,10
1530,156,calle recreo,10
1531,156,calle pestalozzi,10
1532,156,calle magdalena,10
1533,156,calle comunar,10
